rgb_path,depth_path
data/nyu2_train/living_room_0035_out/1.jpg,data/nyu2_train/living_room_0035_out/1.png
data/nyu2_train/living_room_0035_out/148.jpg,data/nyu2_train/living_room_0035_out/148.png
data/nyu2_train/living_room_0035_out/84.jpg,data/nyu2_train/living_room_0035_out/84.png
data/nyu2_train/living_room_0035_out/92.jpg,data/nyu2_train/living_room_0035_out/92.png
data/nyu2_train/living_room_0035_out/133.jpg,data/nyu2_train/living_room_0035_out/133.png
data/nyu2_train/living_room_0035_out/150.jpg,data/nyu2_train/living_room_0035_out/150.png
data/nyu2_train/living_room_0035_out/107.jpg,data/nyu2_train/living_room_0035_out/107.png
data/nyu2_train/living_room_0035_out/136.jpg,data/nyu2_train/living_room_0035_out/136.png
data/nyu2_train/living_room_0035_out/51.jpg,data/nyu2_train/living_room_0035_out/51.png
data/nyu2_train/living_room_0035_out/7.jpg,data/nyu2_train/living_room_0035_out/7.png
data/nyu2_train/living_room_0035_out/97.jpg,data/nyu2_train/living_room_0035_out/97.png
data/nyu2_train/living_room_0035_out/15.jpg,data/nyu2_train/living_room_0035_out/15.png
data/nyu2_train/living_room_0035_out/156.jpg,data/nyu2_train/living_room_0035_out/156.png
data/nyu2_train/living_room_0035_out/77.jpg,data/nyu2_train/living_room_0035_out/77.png
data/nyu2_train/living_room_0035_out/117.jpg,data/nyu2_train/living_room_0035_out/117.png
data/nyu2_train/living_room_0035_out/125.jpg,data/nyu2_train/living_room_0035_out/125.png
data/nyu2_train/living_room_0035_out/89.jpg,data/nyu2_train/living_room_0035_out/89.png
data/nyu2_train/living_room_0035_out/102.jpg,data/nyu2_train/living_room_0035_out/102.png
data/nyu2_train/living_room_0035_out/99.jpg,data/nyu2_train/living_room_0035_out/99.png
data/nyu2_train/living_room_0035_out/72.jpg,data/nyu2_train/living_room_0035_out/72.png
data/nyu2_train/living_room_0035_out/157.jpg,data/nyu2_train/living_room_0035_out/157.png
data/nyu2_train/living_room_0035_out/81.jpg,data/nyu2_train/living_room_0035_out/81.png
data/nyu2_train/living_room_0035_out/33.jpg,data/nyu2_train/living_room_0035_out/33.png
data/nyu2_train/living_room_0035_out/27.jpg,data/nyu2_train/living_room_0035_out/27.png
data/nyu2_train/living_room_0035_out/139.jpg,data/nyu2_train/living_room_0035_out/139.png
data/nyu2_train/living_room_0035_out/38.jpg,data/nyu2_train/living_room_0035_out/38.png
data/nyu2_train/living_room_0035_out/154.jpg,data/nyu2_train/living_room_0035_out/154.png
data/nyu2_train/living_room_0035_out/78.jpg,data/nyu2_train/living_room_0035_out/78.png
data/nyu2_train/living_room_0035_out/73.jpg,data/nyu2_train/living_room_0035_out/73.png
data/nyu2_train/living_room_0035_out/159.jpg,data/nyu2_train/living_room_0035_out/159.png
data/nyu2_train/living_room_0035_out/110.jpg,data/nyu2_train/living_room_0035_out/110.png
data/nyu2_train/living_room_0035_out/143.jpg,data/nyu2_train/living_room_0035_out/143.png
data/nyu2_train/living_room_0035_out/83.jpg,data/nyu2_train/living_room_0035_out/83.png
data/nyu2_train/living_room_0035_out/87.jpg,data/nyu2_train/living_room_0035_out/87.png
data/nyu2_train/living_room_0035_out/59.jpg,data/nyu2_train/living_room_0035_out/59.png
data/nyu2_train/living_room_0035_out/36.jpg,data/nyu2_train/living_room_0035_out/36.png
data/nyu2_train/living_room_0035_out/20.jpg,data/nyu2_train/living_room_0035_out/20.png
data/nyu2_train/living_room_0035_out/106.jpg,data/nyu2_train/living_room_0035_out/106.png
data/nyu2_train/living_room_0035_out/145.jpg,data/nyu2_train/living_room_0035_out/145.png
data/nyu2_train/living_room_0035_out/65.jpg,data/nyu2_train/living_room_0035_out/65.png
data/nyu2_train/living_room_0035_out/120.jpg,data/nyu2_train/living_room_0035_out/120.png
data/nyu2_train/living_room_0035_out/86.jpg,data/nyu2_train/living_room_0035_out/86.png
data/nyu2_train/living_room_0035_out/44.jpg,data/nyu2_train/living_room_0035_out/44.png
data/nyu2_train/living_room_0035_out/63.jpg,data/nyu2_train/living_room_0035_out/63.png
data/nyu2_train/living_room_0035_out/116.jpg,data/nyu2_train/living_room_0035_out/116.png
data/nyu2_train/living_room_0035_out/61.jpg,data/nyu2_train/living_room_0035_out/61.png
data/nyu2_train/living_room_0035_out/32.jpg,data/nyu2_train/living_room_0035_out/32.png
data/nyu2_train/living_room_0035_out/123.jpg,data/nyu2_train/living_room_0035_out/123.png
data/nyu2_train/living_room_0035_out/23.jpg,data/nyu2_train/living_room_0035_out/23.png
data/nyu2_train/living_room_0035_out/74.jpg,data/nyu2_train/living_room_0035_out/74.png
data/nyu2_train/living_room_0035_out/141.jpg,data/nyu2_train/living_room_0035_out/141.png
data/nyu2_train/living_room_0035_out/52.jpg,data/nyu2_train/living_room_0035_out/52.png
data/nyu2_train/living_room_0035_out/66.jpg,data/nyu2_train/living_room_0035_out/66.png
data/nyu2_train/living_room_0035_out/24.jpg,data/nyu2_train/living_room_0035_out/24.png
data/nyu2_train/living_room_0035_out/22.jpg,data/nyu2_train/living_room_0035_out/22.png
data/nyu2_train/living_room_0035_out/80.jpg,data/nyu2_train/living_room_0035_out/80.png
data/nyu2_train/living_room_0035_out/96.jpg,data/nyu2_train/living_room_0035_out/96.png
data/nyu2_train/living_room_0035_out/26.jpg,data/nyu2_train/living_room_0035_out/26.png
data/nyu2_train/living_room_0035_out/88.jpg,data/nyu2_train/living_room_0035_out/88.png
data/nyu2_train/living_room_0035_out/9.jpg,data/nyu2_train/living_room_0035_out/9.png
data/nyu2_train/living_room_0035_out/109.jpg,data/nyu2_train/living_room_0035_out/109.png
data/nyu2_train/living_room_0035_out/90.jpg,data/nyu2_train/living_room_0035_out/90.png
data/nyu2_train/bedroom_0107_out/37.jpg,data/nyu2_train/bedroom_0107_out/37.png
data/nyu2_train/bedroom_0107_out/6.jpg,data/nyu2_train/bedroom_0107_out/6.png
data/nyu2_train/bedroom_0107_out/49.jpg,data/nyu2_train/bedroom_0107_out/49.png
data/nyu2_train/bedroom_0107_out/18.jpg,data/nyu2_train/bedroom_0107_out/18.png
data/nyu2_train/bedroom_0107_out/21.jpg,data/nyu2_train/bedroom_0107_out/21.png
data/nyu2_train/bedroom_0107_out/48.jpg,data/nyu2_train/bedroom_0107_out/48.png
data/nyu2_train/bedroom_0107_out/75.jpg,data/nyu2_train/bedroom_0107_out/75.png
data/nyu2_train/bedroom_0107_out/25.jpg,data/nyu2_train/bedroom_0107_out/25.png
data/nyu2_train/bedroom_0107_out/13.jpg,data/nyu2_train/bedroom_0107_out/13.png
data/nyu2_train/bedroom_0107_out/68.jpg,data/nyu2_train/bedroom_0107_out/68.png
data/nyu2_train/bedroom_0107_out/28.jpg,data/nyu2_train/bedroom_0107_out/28.png
data/nyu2_train/bedroom_0107_out/57.jpg,data/nyu2_train/bedroom_0107_out/57.png
data/nyu2_train/bedroom_0107_out/34.jpg,data/nyu2_train/bedroom_0107_out/34.png
data/nyu2_train/bedroom_0107_out/53.jpg,data/nyu2_train/bedroom_0107_out/53.png
data/nyu2_train/bedroom_0107_out/11.jpg,data/nyu2_train/bedroom_0107_out/11.png
data/nyu2_train/bedroom_0107_out/46.jpg,data/nyu2_train/bedroom_0107_out/46.png
data/nyu2_train/bedroom_0107_out/39.jpg,data/nyu2_train/bedroom_0107_out/39.png
data/nyu2_train/bedroom_0107_out/71.jpg,data/nyu2_train/bedroom_0107_out/71.png
data/nyu2_train/bedroom_0107_out/29.jpg,data/nyu2_train/bedroom_0107_out/29.png
data/nyu2_train/bedroom_0107_out/14.jpg,data/nyu2_train/bedroom_0107_out/14.png
data/nyu2_train/bedroom_0107_out/30.jpg,data/nyu2_train/bedroom_0107_out/30.png
data/nyu2_train/bedroom_0107_out/16.jpg,data/nyu2_train/bedroom_0107_out/16.png
data/nyu2_train/bedroom_0107_out/62.jpg,data/nyu2_train/bedroom_0107_out/62.png
data/nyu2_train/bedroom_0107_out/56.jpg,data/nyu2_train/bedroom_0107_out/56.png
data/nyu2_train/bedroom_0107_out/42.jpg,data/nyu2_train/bedroom_0107_out/42.png
data/nyu2_train/bedroom_0107_out/2.jpg,data/nyu2_train/bedroom_0107_out/2.png
data/nyu2_train/bedroom_0107_out/70.jpg,data/nyu2_train/bedroom_0107_out/70.png
data/nyu2_train/bedroom_0107_out/60.jpg,data/nyu2_train/bedroom_0107_out/60.png
data/nyu2_train/bedroom_0107_out/3.jpg,data/nyu2_train/bedroom_0107_out/3.png
data/nyu2_train/bedroom_0107_out/54.jpg,data/nyu2_train/bedroom_0107_out/54.png
data/nyu2_train/bedroom_0107_out/10.jpg,data/nyu2_train/bedroom_0107_out/10.png
data/nyu2_train/bedroom_0107_out/4.jpg,data/nyu2_train/bedroom_0107_out/4.png
data/nyu2_train/bedroom_0107_out/12.jpg,data/nyu2_train/bedroom_0107_out/12.png
data/nyu2_train/bedroom_0107_out/64.jpg,data/nyu2_train/bedroom_0107_out/64.png
data/nyu2_train/bedroom_0107_out/67.jpg,data/nyu2_train/bedroom_0107_out/67.png
data/nyu2_train/bedroom_0107_out/8.jpg,data/nyu2_train/bedroom_0107_out/8.png
data/nyu2_train/bedroom_0107_out/43.jpg,data/nyu2_train/bedroom_0107_out/43.png
data/nyu2_train/bedroom_0107_out/17.jpg,data/nyu2_train/bedroom_0107_out/17.png
data/nyu2_train/bedroom_0107_out/35.jpg,data/nyu2_train/bedroom_0107_out/35.png
data/nyu2_train/bedroom_0107_out/40.jpg,data/nyu2_train/bedroom_0107_out/40.png
data/nyu2_train/bedroom_0107_out/55.jpg,data/nyu2_train/bedroom_0107_out/55.png
data/nyu2_train/bedroom_0107_out/45.jpg,data/nyu2_train/bedroom_0107_out/45.png
data/nyu2_train/bedroom_0107_out/31.jpg,data/nyu2_train/bedroom_0107_out/31.png
data/nyu2_train/bedroom_0107_out/47.jpg,data/nyu2_train/bedroom_0107_out/47.png
data/nyu2_train/bedroom_0107_out/41.jpg,data/nyu2_train/bedroom_0107_out/41.png
data/nyu2_train/bedroom_0107_out/50.jpg,data/nyu2_train/bedroom_0107_out/50.png
data/nyu2_train/bedroom_0107_out/19.jpg,data/nyu2_train/bedroom_0107_out/19.png
data/nyu2_train/bedroom_0107_out/58.jpg,data/nyu2_train/bedroom_0107_out/58.png
data/nyu2_train/bedroom_0107_out/69.jpg,data/nyu2_train/bedroom_0107_out/69.png
data/nyu2_train/bedroom_0107_out/5.jpg,data/nyu2_train/bedroom_0107_out/5.png
data/nyu2_train/bedroom_0107_out/1.jpg,data/nyu2_train/bedroom_0107_out/1.png
data/nyu2_train/bedroom_0107_out/51.jpg,data/nyu2_train/bedroom_0107_out/51.png
data/nyu2_train/bedroom_0107_out/7.jpg,data/nyu2_train/bedroom_0107_out/7.png
data/nyu2_train/bedroom_0107_out/15.jpg,data/nyu2_train/bedroom_0107_out/15.png
data/nyu2_train/bedroom_0107_out/72.jpg,data/nyu2_train/bedroom_0107_out/72.png
data/nyu2_train/bedroom_0107_out/33.jpg,data/nyu2_train/bedroom_0107_out/33.png
data/nyu2_train/bedroom_0107_out/27.jpg,data/nyu2_train/bedroom_0107_out/27.png
data/nyu2_train/bedroom_0107_out/38.jpg,data/nyu2_train/bedroom_0107_out/38.png
data/nyu2_train/bedroom_0107_out/73.jpg,data/nyu2_train/bedroom_0107_out/73.png
data/nyu2_train/bedroom_0107_out/59.jpg,data/nyu2_train/bedroom_0107_out/59.png
data/nyu2_train/bedroom_0107_out/36.jpg,data/nyu2_train/bedroom_0107_out/36.png
data/nyu2_train/bedroom_0107_out/20.jpg,data/nyu2_train/bedroom_0107_out/20.png
data/nyu2_train/bedroom_0107_out/65.jpg,data/nyu2_train/bedroom_0107_out/65.png
data/nyu2_train/bedroom_0107_out/44.jpg,data/nyu2_train/bedroom_0107_out/44.png
data/nyu2_train/bedroom_0107_out/63.jpg,data/nyu2_train/bedroom_0107_out/63.png
data/nyu2_train/bedroom_0107_out/61.jpg,data/nyu2_train/bedroom_0107_out/61.png
data/nyu2_train/bedroom_0107_out/32.jpg,data/nyu2_train/bedroom_0107_out/32.png
data/nyu2_train/bedroom_0107_out/23.jpg,data/nyu2_train/bedroom_0107_out/23.png
data/nyu2_train/bedroom_0107_out/74.jpg,data/nyu2_train/bedroom_0107_out/74.png
data/nyu2_train/bedroom_0107_out/52.jpg,data/nyu2_train/bedroom_0107_out/52.png
data/nyu2_train/bedroom_0107_out/66.jpg,data/nyu2_train/bedroom_0107_out/66.png
data/nyu2_train/bedroom_0107_out/24.jpg,data/nyu2_train/bedroom_0107_out/24.png
data/nyu2_train/bedroom_0107_out/22.jpg,data/nyu2_train/bedroom_0107_out/22.png
data/nyu2_train/bedroom_0107_out/26.jpg,data/nyu2_train/bedroom_0107_out/26.png
data/nyu2_train/bedroom_0107_out/9.jpg,data/nyu2_train/bedroom_0107_out/9.png
data/nyu2_train/home_office_0005_out/37.jpg,data/nyu2_train/home_office_0005_out/37.png
data/nyu2_train/home_office_0005_out/115.jpg,data/nyu2_train/home_office_0005_out/115.png
data/nyu2_train/home_office_0005_out/6.jpg,data/nyu2_train/home_office_0005_out/6.png
data/nyu2_train/home_office_0005_out/200.jpg,data/nyu2_train/home_office_0005_out/200.png
data/nyu2_train/home_office_0005_out/49.jpg,data/nyu2_train/home_office_0005_out/49.png
data/nyu2_train/home_office_0005_out/152.jpg,data/nyu2_train/home_office_0005_out/152.png
data/nyu2_train/home_office_0005_out/182.jpg,data/nyu2_train/home_office_0005_out/182.png
data/nyu2_train/home_office_0005_out/189.jpg,data/nyu2_train/home_office_0005_out/189.png
data/nyu2_train/home_office_0005_out/142.jpg,data/nyu2_train/home_office_0005_out/142.png
data/nyu2_train/home_office_0005_out/179.jpg,data/nyu2_train/home_office_0005_out/179.png
data/nyu2_train/home_office_0005_out/94.jpg,data/nyu2_train/home_office_0005_out/94.png
data/nyu2_train/home_office_0005_out/158.jpg,data/nyu2_train/home_office_0005_out/158.png
data/nyu2_train/home_office_0005_out/18.jpg,data/nyu2_train/home_office_0005_out/18.png
data/nyu2_train/home_office_0005_out/167.jpg,data/nyu2_train/home_office_0005_out/167.png
data/nyu2_train/home_office_0005_out/21.jpg,data/nyu2_train/home_office_0005_out/21.png
data/nyu2_train/home_office_0005_out/48.jpg,data/nyu2_train/home_office_0005_out/48.png
data/nyu2_train/home_office_0005_out/75.jpg,data/nyu2_train/home_office_0005_out/75.png
data/nyu2_train/home_office_0005_out/171.jpg,data/nyu2_train/home_office_0005_out/171.png
data/nyu2_train/home_office_0005_out/187.jpg,data/nyu2_train/home_office_0005_out/187.png
data/nyu2_train/home_office_0005_out/25.jpg,data/nyu2_train/home_office_0005_out/25.png
data/nyu2_train/home_office_0005_out/13.jpg,data/nyu2_train/home_office_0005_out/13.png
data/nyu2_train/home_office_0005_out/68.jpg,data/nyu2_train/home_office_0005_out/68.png
data/nyu2_train/home_office_0005_out/28.jpg,data/nyu2_train/home_office_0005_out/28.png
data/nyu2_train/home_office_0005_out/197.jpg,data/nyu2_train/home_office_0005_out/197.png
data/nyu2_train/home_office_0005_out/161.jpg,data/nyu2_train/home_office_0005_out/161.png
data/nyu2_train/home_office_0005_out/85.jpg,data/nyu2_train/home_office_0005_out/85.png
data/nyu2_train/home_office_0005_out/57.jpg,data/nyu2_train/home_office_0005_out/57.png
data/nyu2_train/home_office_0005_out/34.jpg,data/nyu2_train/home_office_0005_out/34.png
data/nyu2_train/home_office_0005_out/118.jpg,data/nyu2_train/home_office_0005_out/118.png
data/nyu2_train/home_office_0005_out/53.jpg,data/nyu2_train/home_office_0005_out/53.png
data/nyu2_train/home_office_0005_out/11.jpg,data/nyu2_train/home_office_0005_out/11.png
data/nyu2_train/home_office_0005_out/46.jpg,data/nyu2_train/home_office_0005_out/46.png
data/nyu2_train/home_office_0005_out/135.jpg,data/nyu2_train/home_office_0005_out/135.png
data/nyu2_train/home_office_0005_out/39.jpg,data/nyu2_train/home_office_0005_out/39.png
data/nyu2_train/home_office_0005_out/71.jpg,data/nyu2_train/home_office_0005_out/71.png
data/nyu2_train/home_office_0005_out/29.jpg,data/nyu2_train/home_office_0005_out/29.png
data/nyu2_train/home_office_0005_out/14.jpg,data/nyu2_train/home_office_0005_out/14.png
data/nyu2_train/home_office_0005_out/194.jpg,data/nyu2_train/home_office_0005_out/194.png
data/nyu2_train/home_office_0005_out/113.jpg,data/nyu2_train/home_office_0005_out/113.png
data/nyu2_train/home_office_0005_out/138.jpg,data/nyu2_train/home_office_0005_out/138.png
data/nyu2_train/home_office_0005_out/30.jpg,data/nyu2_train/home_office_0005_out/30.png
data/nyu2_train/home_office_0005_out/183.jpg,data/nyu2_train/home_office_0005_out/183.png
data/nyu2_train/home_office_0005_out/16.jpg,data/nyu2_train/home_office_0005_out/16.png
data/nyu2_train/home_office_0005_out/105.jpg,data/nyu2_train/home_office_0005_out/105.png
data/nyu2_train/home_office_0005_out/62.jpg,data/nyu2_train/home_office_0005_out/62.png
data/nyu2_train/home_office_0005_out/56.jpg,data/nyu2_train/home_office_0005_out/56.png
data/nyu2_train/home_office_0005_out/198.jpg,data/nyu2_train/home_office_0005_out/198.png
data/nyu2_train/home_office_0005_out/119.jpg,data/nyu2_train/home_office_0005_out/119.png
data/nyu2_train/home_office_0005_out/42.jpg,data/nyu2_train/home_office_0005_out/42.png
data/nyu2_train/home_office_0005_out/180.jpg,data/nyu2_train/home_office_0005_out/180.png
data/nyu2_train/home_office_0005_out/193.jpg,data/nyu2_train/home_office_0005_out/193.png
data/nyu2_train/home_office_0005_out/2.jpg,data/nyu2_train/home_office_0005_out/2.png
data/nyu2_train/home_office_0005_out/129.jpg,data/nyu2_train/home_office_0005_out/129.png
data/nyu2_train/home_office_0005_out/160.jpg,data/nyu2_train/home_office_0005_out/160.png
data/nyu2_train/home_office_0005_out/126.jpg,data/nyu2_train/home_office_0005_out/126.png
data/nyu2_train/home_office_0005_out/91.jpg,data/nyu2_train/home_office_0005_out/91.png
data/nyu2_train/home_office_0005_out/162.jpg,data/nyu2_train/home_office_0005_out/162.png
data/nyu2_train/home_office_0005_out/93.jpg,data/nyu2_train/home_office_0005_out/93.png
data/nyu2_train/home_office_0005_out/70.jpg,data/nyu2_train/home_office_0005_out/70.png
data/nyu2_train/home_office_0005_out/60.jpg,data/nyu2_train/home_office_0005_out/60.png
data/nyu2_train/home_office_0005_out/3.jpg,data/nyu2_train/home_office_0005_out/3.png
data/nyu2_train/home_office_0005_out/132.jpg,data/nyu2_train/home_office_0005_out/132.png
data/nyu2_train/home_office_0005_out/54.jpg,data/nyu2_train/home_office_0005_out/54.png
data/nyu2_train/home_office_0005_out/146.jpg,data/nyu2_train/home_office_0005_out/146.png
data/nyu2_train/home_office_0005_out/121.jpg,data/nyu2_train/home_office_0005_out/121.png
data/nyu2_train/home_office_0005_out/122.jpg,data/nyu2_train/home_office_0005_out/122.png
data/nyu2_train/home_office_0005_out/130.jpg,data/nyu2_train/home_office_0005_out/130.png
data/nyu2_train/home_office_0005_out/10.jpg,data/nyu2_train/home_office_0005_out/10.png
data/nyu2_train/home_office_0005_out/4.jpg,data/nyu2_train/home_office_0005_out/4.png
data/nyu2_train/home_office_0005_out/153.jpg,data/nyu2_train/home_office_0005_out/153.png
data/nyu2_train/home_office_0005_out/12.jpg,data/nyu2_train/home_office_0005_out/12.png
data/nyu2_train/home_office_0005_out/163.jpg,data/nyu2_train/home_office_0005_out/163.png
data/nyu2_train/home_office_0005_out/184.jpg,data/nyu2_train/home_office_0005_out/184.png
data/nyu2_train/home_office_0005_out/169.jpg,data/nyu2_train/home_office_0005_out/169.png
data/nyu2_train/home_office_0005_out/168.jpg,data/nyu2_train/home_office_0005_out/168.png
data/nyu2_train/home_office_0005_out/104.jpg,data/nyu2_train/home_office_0005_out/104.png
data/nyu2_train/home_office_0005_out/134.jpg,data/nyu2_train/home_office_0005_out/134.png
data/nyu2_train/home_office_0005_out/188.jpg,data/nyu2_train/home_office_0005_out/188.png
data/nyu2_train/home_office_0005_out/100.jpg,data/nyu2_train/home_office_0005_out/100.png
data/nyu2_train/home_office_0005_out/64.jpg,data/nyu2_train/home_office_0005_out/64.png
data/nyu2_train/home_office_0005_out/147.jpg,data/nyu2_train/home_office_0005_out/147.png
data/nyu2_train/home_office_0005_out/103.jpg,data/nyu2_train/home_office_0005_out/103.png
data/nyu2_train/home_office_0005_out/67.jpg,data/nyu2_train/home_office_0005_out/67.png
data/nyu2_train/home_office_0005_out/114.jpg,data/nyu2_train/home_office_0005_out/114.png
data/nyu2_train/home_office_0005_out/8.jpg,data/nyu2_train/home_office_0005_out/8.png
data/nyu2_train/home_office_0005_out/127.jpg,data/nyu2_train/home_office_0005_out/127.png
data/nyu2_train/home_office_0005_out/43.jpg,data/nyu2_train/home_office_0005_out/43.png
data/nyu2_train/home_office_0005_out/191.jpg,data/nyu2_train/home_office_0005_out/191.png
data/nyu2_train/home_office_0005_out/144.jpg,data/nyu2_train/home_office_0005_out/144.png
data/nyu2_train/home_office_0005_out/17.jpg,data/nyu2_train/home_office_0005_out/17.png
data/nyu2_train/home_office_0005_out/151.jpg,data/nyu2_train/home_office_0005_out/151.png
data/nyu2_train/home_office_0005_out/185.jpg,data/nyu2_train/home_office_0005_out/185.png
data/nyu2_train/home_office_0005_out/35.jpg,data/nyu2_train/home_office_0005_out/35.png
data/nyu2_train/home_office_0005_out/201.jpg,data/nyu2_train/home_office_0005_out/201.png
data/nyu2_train/home_office_0005_out/40.jpg,data/nyu2_train/home_office_0005_out/40.png
data/nyu2_train/home_office_0005_out/55.jpg,data/nyu2_train/home_office_0005_out/55.png
data/nyu2_train/home_office_0005_out/95.jpg,data/nyu2_train/home_office_0005_out/95.png
data/nyu2_train/home_office_0005_out/45.jpg,data/nyu2_train/home_office_0005_out/45.png
data/nyu2_train/home_office_0005_out/174.jpg,data/nyu2_train/home_office_0005_out/174.png
data/nyu2_train/home_office_0005_out/82.jpg,data/nyu2_train/home_office_0005_out/82.png
data/nyu2_train/home_office_0005_out/108.jpg,data/nyu2_train/home_office_0005_out/108.png
data/nyu2_train/home_office_0005_out/79.jpg,data/nyu2_train/home_office_0005_out/79.png
data/nyu2_train/home_office_0005_out/31.jpg,data/nyu2_train/home_office_0005_out/31.png
data/nyu2_train/home_office_0005_out/137.jpg,data/nyu2_train/home_office_0005_out/137.png
data/nyu2_train/home_office_0005_out/47.jpg,data/nyu2_train/home_office_0005_out/47.png
data/nyu2_train/home_office_0005_out/111.jpg,data/nyu2_train/home_office_0005_out/111.png
data/nyu2_train/home_office_0005_out/41.jpg,data/nyu2_train/home_office_0005_out/41.png
data/nyu2_train/home_office_0005_out/50.jpg,data/nyu2_train/home_office_0005_out/50.png
data/nyu2_train/home_office_0005_out/140.jpg,data/nyu2_train/home_office_0005_out/140.png
data/nyu2_train/home_office_0005_out/19.jpg,data/nyu2_train/home_office_0005_out/19.png
data/nyu2_train/home_office_0005_out/58.jpg,data/nyu2_train/home_office_0005_out/58.png
data/nyu2_train/home_office_0005_out/98.jpg,data/nyu2_train/home_office_0005_out/98.png
data/nyu2_train/home_office_0005_out/76.jpg,data/nyu2_train/home_office_0005_out/76.png
data/nyu2_train/home_office_0005_out/124.jpg,data/nyu2_train/home_office_0005_out/124.png
data/nyu2_train/home_office_0005_out/128.jpg,data/nyu2_train/home_office_0005_out/128.png
data/nyu2_train/home_office_0005_out/170.jpg,data/nyu2_train/home_office_0005_out/170.png
data/nyu2_train/home_office_0005_out/149.jpg,data/nyu2_train/home_office_0005_out/149.png
data/nyu2_train/home_office_0005_out/69.jpg,data/nyu2_train/home_office_0005_out/69.png
data/nyu2_train/home_office_0005_out/155.jpg,data/nyu2_train/home_office_0005_out/155.png
data/nyu2_train/home_office_0005_out/5.jpg,data/nyu2_train/home_office_0005_out/5.png
data/nyu2_train/home_office_0005_out/131.jpg,data/nyu2_train/home_office_0005_out/131.png
data/nyu2_train/home_office_0005_out/101.jpg,data/nyu2_train/home_office_0005_out/101.png
data/nyu2_train/home_office_0005_out/112.jpg,data/nyu2_train/home_office_0005_out/112.png
data/nyu2_train/home_office_0005_out/1.jpg,data/nyu2_train/home_office_0005_out/1.png
data/nyu2_train/home_office_0005_out/148.jpg,data/nyu2_train/home_office_0005_out/148.png
data/nyu2_train/home_office_0005_out/173.jpg,data/nyu2_train/home_office_0005_out/173.png
data/nyu2_train/home_office_0005_out/84.jpg,data/nyu2_train/home_office_0005_out/84.png
data/nyu2_train/home_office_0005_out/92.jpg,data/nyu2_train/home_office_0005_out/92.png
data/nyu2_train/home_office_0005_out/133.jpg,data/nyu2_train/home_office_0005_out/133.png
data/nyu2_train/home_office_0005_out/176.jpg,data/nyu2_train/home_office_0005_out/176.png
data/nyu2_train/home_office_0005_out/150.jpg,data/nyu2_train/home_office_0005_out/150.png
data/nyu2_train/home_office_0005_out/107.jpg,data/nyu2_train/home_office_0005_out/107.png
data/nyu2_train/home_office_0005_out/136.jpg,data/nyu2_train/home_office_0005_out/136.png
data/nyu2_train/home_office_0005_out/51.jpg,data/nyu2_train/home_office_0005_out/51.png
data/nyu2_train/home_office_0005_out/7.jpg,data/nyu2_train/home_office_0005_out/7.png
data/nyu2_train/home_office_0005_out/97.jpg,data/nyu2_train/home_office_0005_out/97.png
data/nyu2_train/home_office_0005_out/195.jpg,data/nyu2_train/home_office_0005_out/195.png
data/nyu2_train/home_office_0005_out/15.jpg,data/nyu2_train/home_office_0005_out/15.png
data/nyu2_train/home_office_0005_out/156.jpg,data/nyu2_train/home_office_0005_out/156.png
data/nyu2_train/home_office_0005_out/77.jpg,data/nyu2_train/home_office_0005_out/77.png
data/nyu2_train/home_office_0005_out/117.jpg,data/nyu2_train/home_office_0005_out/117.png
data/nyu2_train/home_office_0005_out/175.jpg,data/nyu2_train/home_office_0005_out/175.png
data/nyu2_train/home_office_0005_out/125.jpg,data/nyu2_train/home_office_0005_out/125.png
data/nyu2_train/home_office_0005_out/89.jpg,data/nyu2_train/home_office_0005_out/89.png
data/nyu2_train/home_office_0005_out/102.jpg,data/nyu2_train/home_office_0005_out/102.png
data/nyu2_train/home_office_0005_out/181.jpg,data/nyu2_train/home_office_0005_out/181.png
data/nyu2_train/home_office_0005_out/99.jpg,data/nyu2_train/home_office_0005_out/99.png
data/nyu2_train/home_office_0005_out/72.jpg,data/nyu2_train/home_office_0005_out/72.png
data/nyu2_train/home_office_0005_out/178.jpg,data/nyu2_train/home_office_0005_out/178.png
data/nyu2_train/home_office_0005_out/157.jpg,data/nyu2_train/home_office_0005_out/157.png
data/nyu2_train/home_office_0005_out/81.jpg,data/nyu2_train/home_office_0005_out/81.png
data/nyu2_train/home_office_0005_out/33.jpg,data/nyu2_train/home_office_0005_out/33.png
data/nyu2_train/home_office_0005_out/27.jpg,data/nyu2_train/home_office_0005_out/27.png
data/nyu2_train/home_office_0005_out/139.jpg,data/nyu2_train/home_office_0005_out/139.png
data/nyu2_train/home_office_0005_out/38.jpg,data/nyu2_train/home_office_0005_out/38.png
data/nyu2_train/home_office_0005_out/202.jpg,data/nyu2_train/home_office_0005_out/202.png
data/nyu2_train/home_office_0005_out/154.jpg,data/nyu2_train/home_office_0005_out/154.png
data/nyu2_train/home_office_0005_out/78.jpg,data/nyu2_train/home_office_0005_out/78.png
data/nyu2_train/home_office_0005_out/73.jpg,data/nyu2_train/home_office_0005_out/73.png
data/nyu2_train/home_office_0005_out/159.jpg,data/nyu2_train/home_office_0005_out/159.png
data/nyu2_train/home_office_0005_out/110.jpg,data/nyu2_train/home_office_0005_out/110.png
data/nyu2_train/home_office_0005_out/177.jpg,data/nyu2_train/home_office_0005_out/177.png
data/nyu2_train/home_office_0005_out/143.jpg,data/nyu2_train/home_office_0005_out/143.png
